egoid,alterid,mu,k,p,c,branching factor,log likelihood,AIC
60396,59207,0.025631722,0.048709663,1.149222769,0.00027639,1.108628464,2574.450131,-5140.900262
60396,67574,0.003401973,0.05044377,1.139903333,0.000270367,1.138049043,9622.622027,-19237.24405
60396,76521,0.008880661,0.029805431,1.280059672,0.000318132,1.015133792,54583.84043,-109159.6809
60396,200706,0.235314848,0.018962357,1.359791943,0.000295136,0.981518179,63768.05382,-127528.1076
60396,206183,0.121483267,0.019349857,1.357251269,0.000316592,0.963617695,14260.88411,-28513.76821
60396,299304,1.895369954,0.00851606,1.489482391,0.000352938,0.851809593,48961.1291,-97914.2582
60396,309041,0.195729263,0.011120565,1.469532462,0.000384748,0.950236735,25139.916,-50271.83201
60396,342944,0.100262155,0.021294028,1.331807228,0.000266258,0.985104439,20892.53756,-41777.07512
60396,451372,0.579382013,0.011489064,1.445811717,0.000357074,0.887062228,28883.86703,-57759.73407
60396,535414,0.035216646,0.019954129,1.364685861,0.000343419,1.003343483,166663.224,-333318.4479
60396,643464,0.147065796,0.025224464,1.303473848,0.000325918,0.950344794,9143.349386,-18278.69877
60396,679330,0.06782499,0.0319242,1.277291216,0.000443784,0.979250158,4676.945965,-9345.891929
60396,748122,0.036540577,0.03114508,1.251894757,0.000230672,1.019325116,56596.85046,-113185.7009
60396,748298,0.054716461,0.026991092,1.314698968,0.000397851,1.007835528,94963.60904,-189919.2181
60396,794835,0.009369073,0.038586875,1.201648707,0.000218897,1.046719081,10602.22759,-21196.45518
60396,928051,0.060903617,0.041891816,1.17801844,0.00021931,1.054443417,10599.9781,-21191.9562
60396,954687,0.081527991,0.022317439,1.318371367,0.000239194,0.99681055,44104.1606,-88200.3212
60396,996523,0.009544776,0.056654073,1.070696277,0.000167808,1.481583986,500.2496911,-992.4993822
60493,59592,0.304563457,0.000210184,2.132213375,0.000531643,0.94616616,32729.80434,-65451.60869
60493,91932,0.382239649,0.003942223,1.622865069,0.000368487,0.870969692,16815.75272,-33623.50544
60493,252099,0.064777964,0.025631465,1.271351888,0.000186703,0.970668083,4530.458186,-9052.916372
60493,322056,0.048261644,0.013483363,1.456176682,0.000455551,0.988468236,25931.95184,-51855.90368
60493,359328,0.12301462,0.007768017,1.513042528,0.000312765,0.951171841,15714.82563,-31421.65126
60493,363360,0.028893676,0.027532354,1.452426963,0.002078263,0.995037585,13081.64527,-26155.29055
60493,368707,0.326124808,0.000901406,1.912981484,0.000530171,0.96606463,88227.52305,-176447.0461
60493,431244,1.685036832,7.82E-05,2.284892627,0.000555247,0.927940272,143489.0603,-286970.1206
60493,436373,0.045507046,0.015807606,1.389130686,0.000318493,0.932227584,3158.476242,-6308.952483
60493,595375,0.232827387,0.000992271,1.850114158,0.000436091,0.839259883,9805.700722,-19603.40144
60493,689158,0.035188918,0.00586623,1.621414318,0.000561519,0.988483477,21103.29613,-42198.59226
60493,703619,0.112760329,0.001165813,1.87092344,0.000518853,0.971838533,34424.59364,-68841.18729
60493,713885,0.407706067,0.002622074,1.729521691,0.000488705,0.93544663,41893.96307,-83779.92614
60493,714555,0.167218969,0.001242429,1.840983731,0.000456177,0.953012672,14824.7254,-29641.45081
60493,851064,0.218132661,0.007847124,1.527280443,0.000398576,0.922896501,16475.41867,-32942.83735
60493,909699,0.078167686,0.010311431,1.516684413,0.000549304,0.965120617,13829.3997,-27650.79939
60493,910997,0.375655193,0.005541896,1.5708103,0.000366955,0.887403843,13586.05314,-27164.10627
60493,963990,1.144446943,0.000367635,2.019519191,0.000485471,0.862067383,68012.58314,-136017.1663
60963,293643,0.067345622,0.002712668,1.852360955,0.001275639,0.932691193,3399.43681,-6790.87362
60997,66642,0.86595602,0.001668275,1.769015448,0.000471303,0.784541098,12168.25135,-24328.5027
60997,69057,0.310639951,0.003524911,1.640011127,0.000357239,0.885330129,12789.75755,-25571.5151
60997,92618,0.857371483,0.000181209,2.2069753,0.000697386,0.969015899,120044.8787,-240081.7574
60997,207772,0.105823766,0.024694154,1.284877301,0.000226922,0.946377491,4854.133638,-9700.267277
60997,212654,0.711037736,8.54E-05,2.384449222,0.00100762,0.868794015,33871.49982,-67734.99965
60997,324404,0.168485222,0.001166502,1.824105802,0.000397713,0.897877237,10301.31752,-20594.63505
60997,387655,0.103073623,0.001226064,1.832616653,0.000495715,0.831136718,2743.507595,-5479.01519
60997,639016,0.19415362,0.007873339,1.534055051,0.00041891,0.938742133,10068.8833,-20129.76659
60997,704847,0.285231314,0.002991643,1.665025415,0.000394773,0.82525287,5684.672311,-11361.34462
60997,737845,0.027323532,0.001661607,1.805357546,0.000510541,0.924169817,1787.383938,-3566.767876
60997,802524,0.14716096,0.011144783,1.478447724,0.000414606,0.96721158,15420.77108,-30833.54217
61028,29296,0.072316061,0.020473719,1.323332575,0.000309451,0.863482012,623.4181746,-1238.836349
61028,51437,0.013376824,0.049163131,1.166365408,0.000353709,1.108568247,522.8703039,-1037.740608
61028,237250,0.316058354,0.0052199,1.601112907,0.000374946,0.995721472,373788.2998,-747568.5997
61028,238991,0.02225593,0.057774991,0.989703668,0.000210542,inf,-85.53870334,179.0774067
61028,336553,0.051827194,0.019219364,1.362857326,0.000307605,0.996231956,10673.30789,-21338.61578
61028,348641,0.093478064,0.020013793,1.33598861,0.000231952,0.991264574,17822.45517,-35636.91034
61028,467875,0.038793297,0.031987045,1.248806606,0.000260177,1.002344803,2754.788933,-5501.577867
61028,558946,0.153228195,0.007938686,1.523752268,0.000337495,0.997587279,205646.9725,-411285.945
61028,568835,0.092813808,0.016883576,1.361653711,0.000293677,0.884259235,1225.213618,-2442.427237
61028,660777,0.109083263,0.018891936,1.351144362,0.000316205,0.91160595,1793.499135,-3578.99827
61028,664291,0.186914857,0.002350358,1.718650151,0.00038863,0.923733769,6841.254488,-13674.50898
61028,781866,0.670286591,1.15E-10,4.475687861,0.000982871,0.942918273,8707.11823,-17406.23646
61028,830402,0.184525112,0.032042817,1.195784861,0.000188191,0.877664772,1704.144859,-3400.289717
61028,45076,0.009926634,0.042986613,1.127609897,0.000212853,0.990882514,-19.11263007,46.22526014
62246,10153,0.131327255,0.046330051,1.142316971,0.000275402,1.045343841,1108.008297,-2208.016594
62246,59207,0.027520847,0.047582493,1.120959885,0.00018045,1.115928528,355.6045942,-703.2091884
62246,91313,0.166492062,0.020545228,1.318276573,0.000222979,0.937925143,9123.561359,-18239.12272
62246,342944,0.019430246,0.035829637,1.217523399,0.000221251,1.027565521,4653.422004,-9298.844008
62246,551625,0.024034459,0.030475414,1.250162675,0.000216976,1.005124722,4637.323037,-9266.646074
62246,561616,0.010509237,0.045533645,1.157894998,0.000216719,1.09271631,3978.281128,-7948.562256
62246,647710,0.075596064,0.011214138,1.475769177,0.000483904,0.890551421,1352.448499,-2696.896998
62246,687246,0.142330892,0.025005974,1.277134086,0.000225075,0.925227076,6307.645648,-12607.2913
62246,708032,0.150476457,0.00233208,1.705461969,0.000407933,0.813523718,2502.802884,-4997.605768
62246,934490,0.039810245,0.035740706,1.221361017,0.000241431,1.020400023,10405.79053,-20803.58105
62246,959578,0.006123489,0.005608389,1.61996949,0.000505562,1.000062801,704239.5444,-1408471.089
62246,996523,0.026842552,0.042242011,1.171203242,0.000198411,1.061943167,3799.701335,-7591.40267
62617,10153,0.596316851,0.005418922,1.656623295,0.000685472,0.986641759,91468.11873,-182928.2375
62617,25961,0.067446166,0.003033279,1.661093539,0.000297657,0.983678436,7205.087347,-14402.17469
62617,54435,0.024006157,0.028501274,1.269633505,0.000227751,1.014474127,30365.30768,-60722.61536
62617,438976,0.00617863,0.044632917,1.180012556,0.000284514,1.078097902,4389.019862,-8770.039724
62617,703123,0.501489796,0.004502431,1.638948459,0.000432891,0.99348662,591900.2757,-1183792.551
62617,943662,0.618094893,0.003821001,1.635396626,0.00035704,0.932232709,58402.65306,-116797.3061
63138,53333,0.415960633,0.003648581,1.670535445,0.00043281,0.979905507,108255.5176,-216503.0352
63138,69009,0.344184409,0.008878639,1.479589686,0.000289655,0.921131949,14061.29585,-28114.5917
63138,135380,0.439558761,0.013718544,1.407612865,0.000313353,0.90223945,16649.0724,-33290.14481
63138,344704,0.20023847,0.003420828,1.618464972,0.000292751,0.847546138,5624.305531,-11240.61106
63138,362947,0.765799451,0.001010683,1.855612289,0.000417891,0.919174491,53756.5488,-107505.0976
63138,272735,0.029943569,0.0140257,1.375764617,0.00054569,0.628273839,-5.652108944,19.30421789
63347,15031,0.135778011,0.009763568,1.476445421,0.000361775,0.89394653,5035.226878,-10062.45376
63347,228215,0.804263821,0.006818746,1.524926398,0.000441366,0.749617807,10506.22981,-21004.45962
63347,287710,2.228335209,0.003164865,1.61564486,0.000405238,0.630189162,18906.99613,-37805.99225
63347,304738,0.032051864,0.002893363,1.713949196,0.00052626,0.888448076,443.6257215,-879.2514429
63347,397543,0.207252594,0.014995929,1.382862511,0.000347505,0.826545857,3493.092906,-6978.185812
63347,482450,0.079442565,0.005325677,1.570345731,0.000368935,0.847739537,2042.618328,-4077.236656
63347,720012,0.32304152,0.007675562,1.525446837,0.000423666,0.864771263,9827.509422,-19647.01884
63347,749241,0.03257875,0.040410789,1.194571867,0.000241119,1.050347933,5334.243382,-10660.48676
63347,750044,0.151423183,0.001658521,1.81242387,0.000566269,0.886870822,6479.350122,-12950.70024
63347,811620,0.129497898,0.005716701,1.578655746,0.000469753,0.832850684,2326.290812,-4644.581624
63419,82728,0.185868691,0.014004339,1.403224556,0.000286342,0.931937227,12659.7334,-25311.46679
63419,83542,0.063318294,0.014066531,1.386979357,0.00029996,0.839079541,652.5146193,-1297.029239
63419,321355,0.814558614,0.010944259,1.442099036,0.000358794,0.825593346,21549.7598,-43091.51961
63419,417836,1.769484676,0.008789556,1.506375749,0.000415476,0.894911631,73270.37057,-146532.7411
63419,531191,0.874065362,0.003944481,1.605325595,0.000320776,0.848957587,35895.85288,-71783.70576
63904,27111,0.064597034,0.031372491,1.265599424,0.000315158,1.005334842,11428.86633,-22849.73267
63904,32423,0.015060543,0.041456481,1.204105346,0.000297751,1.065230222,1499.506064,-2991.012128
63904,44927,0.026162854,0.020997275,1.33355823,0.000320875,0.921152849,891.2579407,-1774.515881
63904,254826,0.018463605,0.026180038,1.350292324,0.00067684,0.963376655,1044.996372,-2081.992744
63904,400146,0.892025958,0.053750426,1.087475,0.000269692,1.260978969,28310.57092,-56613.14185
63904,409461,0.049064415,0.021474771,1.351474481,0.000350498,1.001128455,42799.75281,-85591.50562
63904,671592,0.075885062,0.016610316,1.392932202,0.000346754,0.967380204,13622.62954,-27237.25908
63904,880426,0.034129122,0.014164069,1.394658657,0.000356717,0.823420459,334.4702493,-660.9404987
63904,990177,0.024165663,0.037801574,1.203443161,0.000295048,0.97105291,693.3441351,-1378.68827
63904,740579,0.01316811,0.018188324,1.381374319,0.000360439,0.980792675,75.47650916,-142.9530183
64075,57443,0.034197011,0.006114807,1.534302777,0.000240231,0.982732544,4366.42528,-8724.85056
64075,120113,0.02963332,0.004173859,1.737549688,0.000942444,0.964680337,1084.85865,-2161.717299
64075,316097,0.165442196,0.003240849,1.672849249,0.000423244,0.896472052,3469.47057,-6930.941139
64075,583262,0.36437307,0.007400855,1.516210125,0.000297456,0.948222029,17997.01482,-35986.02964
64075,628528,0.031745455,0.004697064,1.596024339,0.000321067,0.952173697,2215.283138,-4422.566277
64157,44344,3.322294149,0.000181523,2.605773952,0.003528493,0.980086197,629206.0272,-1258404.054
64157,217667,0.294369898,0.012454221,1.429143866,0.0003067,0.934154386,11495.97707,-22983.95413
64157,351811,0.21864448,0.005623345,1.539014617,0.000307411,0.815764141,2496.562864,-4985.125728
64157,456616,0.211450253,0.005783548,1.538482119,0.000311494,0.830305367,4151.136426,-8294.272851
64157,842914,0.002558444,0.028567417,1.262346363,0.000210566,1.003556589,300.6941403,-593.3882805
64232,37396,0.152604052,0.028901494,1.246156682,0.000194286,0.962350685,10445.0335,-20882.06699
64232,70668,0.171657978,0.015091433,1.386000337,0.000245773,0.96693681,25040.68375,-50073.3675
64232,424635,0.766847615,0.002456136,1.749345879,0.000490031,0.990232391,754338.7565,-1508669.513
64232,526288,0.355127359,0.021881791,1.319493003,0.000295834,0.918537673,16332.8483,-32657.69659
64232,540904,0.098316139,0.019978116,1.362829135,0.000347964,0.990112263,44067.19898,-88126.39796
64232,589272,0.399956153,0.035512443,1.214265157,0.000341329,0.916746292,10382.11656,-20756.23312
64232,822532,0.439871192,0.019102112,1.350774012,0.000291219,0.946921346,45414.79949,-90821.59897
64296,35180,0.070514189,0.025904226,1.31320917,0.000467347,0.913346801,2180.633552,-4353.267104
64296,79352,0.06287893,0.044451962,1.186618877,0.000307169,1.077598446,13443.51844,-26879.03687
64296,82986,0.050873178,0.037373264,1.243022018,0.000509681,0.970765824,1891.993847,-3775.987694
64296,92566,0.258401406,0.020093652,1.348259093,0.00037488,0.900180711,9869.530357,-19731.06071
64296,96689,0.824332593,0.008007612,1.482830357,0.00027401,0.870288334,15032.53137,-30057.06274
64296,341998,0.01244048,0.03896932,1.229526385,0.000404938,1.01996211,2266.870632,-4525.741264
64296,379900,0.339308767,0.023040134,1.332237279,0.000493309,0.870373764,8189.091205,-16370.18241
64296,574741,0.005349418,0.035262909,1.411294078,0.002519295,1.004625559,45582.57176,-91157.14351
64296,734478,0.414909169,0.02774079,1.282150291,0.000438757,0.871035183,8299.378065,-16590.75613
64296,742764,1.996019967,6.37E-20,13.46344136,0.203538539,2.12E-12,-846.5436451,1701.08729
64296,902850,0.100875143,0.033661759,1.250103603,0.000362136,0.976461958,5628.854497,-11249.70899
64302,805873,0.015553868,0.003383209,1.633139403,0.000298609,0.911129838,588.1774278,-1168.354856
64302,806202,0.177314168,0.002728045,1.739399645,0.000520163,0.988684557,120407.7668,-240807.5336
65072,32404,0.898867537,0.018291528,1.359460718,0.000280557,0.96248781,82343.64396,-164679.2879
65072,297794,0.677332256,0.023733312,1.313130881,0.000288081,0.973347516,69818.4226,-139628.8452
65072,526689,0.271978467,0.006503562,1.581776752,0.000444332,0.996966596,548609.8598,-1097211.72
65072,615335,0.340503214,0.02049951,1.3359693,0.000269769,0.96498549,36674.58337,-73341.16675
65072,631834,1.363525447,0.004647635,1.606326262,0.000378328,0.910864666,88321.03795,-176634.0759
65072,674151,0.739202488,0.025951647,1.245458047,0.000221026,0.834590642,10795.15959,-21582.31919
65072,677350,0.265109829,0.044110824,1.146992292,0.000194167,1.0540477,10344.59682,-20681.19364
65656,48826,0.015876813,0.014274684,1.422353761,0.000341049,0.984618994,4122.25223,-8236.50446
65656,90079,1.283799386,0.012586586,1.463815993,0.000454137,0.963856131,195504.6723,-391001.3446
65656,95543,0.024439497,0.026166493,1.304398773,0.000371847,0.951216644,859.0537306,-1710.107461
65656,285361,0.101028057,0.010839145,1.452536182,0.000282928,0.966244149,14741.10215,-29474.2043
65656,594403,0.165766643,0.014110116,1.434682072,0.000439551,0.934506627,10847.84693,-21687.69385
66047,37218,0.01352492,0.037422599,1.238634482,0.000386346,1.022976966,1377.181805,-2746.36361
66047,43382,0.029777568,0.026621535,1.288543335,0.000268006,0.990049639,1942.523947,-3877.047894
66047,45641,0.112206501,0.015948798,1.395571916,0.000320636,0.971909557,8695.064383,-17382.12877
66047,91320,0.819710642,0.004737217,1.635751102,0.000471328,0.970900347,103587.0003,-207166.0007
66047,381746,0.444622616,0.002865214,1.6704511,0.000339613,0.904889133,12678.94935,-25349.8987
66047,468888,0.079123882,0.00851148,1.489453871,0.000434684,0.768692172,472.033503,-936.0670061
66047,725219,1.790556016,4.37E-05,2.603846502,0.001593853,0.836231548,33846.31171,-67684.62342
66047,435381,0.011313501,0.004005895,1.631780777,0.000396988,0.89322307,131.3980629,-254.7961257
66156,11454,0.069836266,0.004563115,1.65086463,0.000527703,0.952909441,2915.591406,-5823.182812
66156,20179,0.076906505,0.006891075,1.527249367,0.000394824,0.814357816,812.5590521,-1617.118104
66156,22540,0.237015692,0.012417412,1.505026706,0.000850768,0.873462102,4518.497493,-9028.994986
66156,29647,0.007928573,0.036203979,1.242617585,0.000352864,1.026703559,12209.73075,-24411.46151
66156,71089,0.05286408,0.001438026,1.864154166,0.000637009,0.96136159,4503.729027,-8999.458055
66156,74899,0.061018821,0.000409015,2.143051975,0.001047664,0.911410431,1577.544382,-3147.088764
66156,279507,0.015628555,0.011203334,1.58906174,0.001292769,0.956486873,1242.382872,-2476.765743
66156,363079,0.219530227,0.001007896,1.915491939,0.000665881,0.891079136,13780.81933,-27553.63867
66156,386969,0.165468464,0.022302895,1.349917415,0.000462261,0.936288429,10608.29329,-21208.58658
66156,387461,0.023820763,0.032053567,1.245710186,0.000236183,1.01527357,7838.415107,-15668.83021
66156,404686,0.624695954,0.002932186,1.794919272,0.000927533,0.949722652,70386.57178,-140765.1436
66156,479611,0.018329735,0.015033047,1.430401329,0.000601094,0.850199747,136.1508143,-264.3016285
66156,556813,0.144244553,0.004629886,1.6544727,0.00058353,0.925129095,10685.46026,-21362.92052
66156,562524,0.15559484,0.026635966,1.298388577,0.000334281,0.972414976,19595.95848,-39183.91695
66156,579422,0.022660607,0.05409837,1.090949347,0.000189408,1.297038565,307.2386548,-606.4773096
66156,701903,0.437644018,0.00297859,1.695535141,0.000504855,0.840920827,8329.082426,-16650.16485
66156,719727,0.152667907,0.012776346,1.762773062,0.004761828,0.989334133,67685.66563,-135363.3313
66156,722147,0.179981255,0.007774201,1.627289466,0.000975282,0.95912376,17610.59958,-35213.19916
66156,736125,0.335103099,0.002700073,1.768365334,0.000702514,0.930526774,28023.11187,-56038.22374
66156,947749,0.306149996,0.00658516,1.672633381,0.00121823,0.893354233,12595.29062,-25182.58123
66156,986515,0.033772813,0.026983764,1.425682701,0.002244565,0.850342182,200.5065458,-393.0130916
66156,989633,0.029106899,0.000153931,2.451125303,0.001863753,0.969682248,2679.248962,-5350.497923
66642,442903,0.256813629,0.018093224,1.414889887,0.000528698,0.997909396,270449.9509,-540891.9019
66655,57359,0.286132909,0.02047991,1.313074515,0.000238261,0.891113124,2623.33822,-5238.67644
66655,61389,0.604374092,0.023932147,1.272963428,0.000261122,0.833581441,2941.463826,-5874.927651
66655,70434,3.288250188,0.001196297,1.817680278,0.000400008,0.878369116,69891.26493,-139774.5299
66655,94455,0.155168075,0.003640369,1.654342839,0.000411367,0.913680801,2512.087752,-5016.175504
66655,254172,0.211359848,0.021198945,1.310306996,0.000310177,0.837916906,1620.171139,-3232.342278
66655,300262,1.356726337,0.00113837,1.818137835,0.000396819,0.843873477,14759.41765,-29510.8353
66655,567769,0.514530803,0.015703968,1.402811485,0.000439248,0.877530924,7649.142685,-15290.28537
66655,589162,0.10690321,0.011441601,1.464595877,0.000388748,0.945883268,2461.434959,-4914.869917
66655,823282,1.453050827,0.00339051,1.64659172,0.000353435,0.894271712,25816.76033,-51625.52066
66676,21090,0.023996405,0.039415013,1.199453825,0.000240275,1.041599437,1202.196074,-2396.392147
66676,27306,0.036838966,0.05151383,1.134445505,0.000304141,1.138183772,1098.687014,-2189.374027
66676,46266,0.861092845,0.007876212,1.497088223,0.000300278,0.893029371,30086.99369,-60165.98738
66676,54956,0.02116863,0.045214734,1.171426714,0.000256649,1.088269879,1432.946243,-2857.892486
66676,83566,0.024812382,0.036231786,1.239599002,0.000325135,1.035883453,4919.664831,-9831.329663
66676,247825,0.10492145,0.028115422,1.232426664,0.000194878,0.881083277,1892.148329,-3776.296658
66676,345548,0.20028278,0.012404968,1.457598381,0.000454595,0.917438388,11907.23753,-23806.47506
66676,392092,0.516162297,0.011638997,1.537255122,0.000918226,0.927696366,35680.49459,-71352.98918
66676,418548,0.012034018,0.028598814,1.311836585,0.000771823,0.857051097,34.83549648,-61.67099295
66676,427139,0.43818731,0.018292836,1.382627107,0.000507234,0.871328302,12564.44684,-25120.89369
66676,447487,0.033979542,0.049126732,1.034142462,0.000211349,1.920863934,-103.9671389,215.9342778
66676,484339,0.161342563,0.027881883,1.323147677,0.000562608,0.968466441,12253.62173,-24499.24345
66676,502171,0.046166559,0.037803626,1.177948023,0.000236646,0.938560219,529.4272066,-1050.854413
66676,513037,0.103627551,0.024864144,1.350470976,0.000739565,0.887675951,2437.105324,-4866.210648
66676,678598,0.028837358,0.038168102,1.188600565,0.000190306,1.018251209,1914.572693,-3821.145385
66676,844444,1.469530709,0.009578109,1.541243608,0.000807914,0.835133383,39067.66025,-78127.3205
66676,892932,0.050024856,0.042577134,1.151672031,0.000197836,1.023334785,1008.867634,-2009.735269
66815,23487,0.007924268,0.041473636,1.22276854,0.000447703,1.037462372,6804.312613,-13600.62523
66815,27306,0.040694935,0.053888308,1.13471074,0.000324573,1.180473014,4411.436654,-8814.873309
66815,50666,0.013421217,0.050956944,1.173885219,0.000553587,1.079574193,1422.158723,-2836.317447
66815,92412,0.056988085,0.045769749,1.187159148,0.000444197,1.037061309,3497.241687,-6986.483374
66815,178086,0.014128839,0.053508393,1.193696691,0.000923609,1.069238651,7500.75894,-14993.51788
66815,206140,0.014328022,0.051774475,1.117695658,0.000206499,1.194189934,7064.524573,-14121.04915
66815,263388,0.373557138,0.038854067,1.167098591,0.000234304,0.939871051,4713.992546,-9419.985092
66815,265838,0.007964055,0.050185554,1.125996804,0.000200041,1.164840247,7586.676723,-15165.35345
66815,274335,0.012110818,0.043024467,1.144560941,0.000230691,0.998684096,12.73684846,-17.47369693
66815,300358,0.016157469,0.04562434,1.195712301,0.000495559,1.033686692,828.94037,-1649.88074
66815,345774,0.018950141,0.041147587,1.1889787,0.00028463,1.018584407,704.21783,-1400.43566
66815,400573,0.114844749,0.033889922,1.234941615,0.000256473,1.006412498,19027.10482,-38046.20963
66815,452594,0.252275319,0.031916772,1.249719281,0.000320561,0.953034,12008.84096,-24009.68193
66815,496671,0.018604657,0.039804593,1.217814704,0.000350584,1.033810681,6008.613012,-12009.22602
66815,617921,0.014544027,0.062512255,1.045929642,0.000270696,1.984846561,860.0139574,-1712.027915
66815,932232,0.03350829,0.029964317,1.283200559,0.000355396,1.00311465,8463.073364,-16918.14673
66815,959222,0.011349741,0.044080576,1.167762539,0.000216421,1.082309884,15401.92869,-30795.85737
67015,33953,0.879692473,0.008138952,1.453478039,0.000269471,0.745927825,9924.401903,-19840.80381
67015,58793,0.97030928,0.003760495,1.619411442,0.000396317,0.777100117,14784.40929,-29560.81858
67015,201638,0.298037818,0.003882138,1.683488222,0.000544519,0.966577502,54883.55461,-109759.1092
67015,238721,1.11102148,0.005692263,1.547693051,0.000359494,0.800149579,19188.3732,-38368.74639
67015,297710,0.518755614,0.004415394,1.61435783,0.000449629,0.818263835,11988.73237,-23969.46474
67015,312158,0.211200573,0.005702597,1.564100731,0.000359947,0.885817281,8307.232947,-16606.46589
67015,605561,0.414312811,0.000814162,1.844471693,0.000396104,0.719747434,5786.552268,-11565.10454
67015,829317,0.504415555,0.001931087,1.945833551,0.001499452,0.957381034,63394.36693,-126780.7339
67106,85453,0.082063581,0.020234113,1.37117077,0.000711897,0.803158318,383.8241492,-759.6482985
67106,439620,0.052084121,0.003507565,1.7957166,0.001263509,0.892420756,1371.978868,-2735.957735
67106,658424,0.219002745,0.011904546,1.444949664,0.000568336,0.743771119,1195.352402,-2382.704804
67106,712046,0.177097209,6.80E-26,0.080372848,394.1957858,inf,-387.8100222,783.6200444
67106,712537,0.076737269,0.014176005,1.426149274,0.00056472,0.805742313,523.3059649,-1038.61193
67106,766151,0.094838069,0.01295432,1.425892796,0.000567212,0.733957536,383.0190413,-758.0380826
67106,889608,3.557180135,0.000787346,2.121865138,0.002226623,0.663449554,24113.07196,-48218.14392
67177,49800,0.026559027,0.028525937,1.281242745,0.000467935,0.876283774,107.4080504,-206.8161008
67177,69419,0.025838111,0.040787456,1.263485856,0.001402746,0.873976979,52.15485167,-96.30970334
67177,72912,0.026995852,0.037186419,1.174528727,0.000229545,0.919708873,108.6306271,-209.2612541
67177,350897,0.095675782,0.013358567,1.454343495,0.000871028,0.722190883,567.3704295,-1126.740859
67177,659532,0.026675411,0.009359148,1.435997706,0.00043736,0.625659961,27.75245165,-47.50490329
67177,974417,0.029814786,0.031870375,1.272889419,0.00050662,0.926099588,393.8903018,-779.7806037
67192,83542,0.145328353,0.001813924,1.741728591,0.000432376,0.764983398,938.8877216,-1869.775443
67192,324215,0.433192611,0.008531269,1.526258298,0.000463522,0.921134324,22402.09682,-44796.19364
67192,459793,0.272909783,0.02685382,1.218028448,0.000207511,0.782496974,1754.396624,-3500.793248
67192,571080,0.468245288,0.031020929,1.12144952,0.000246977,0.70043699,80.56851887,-153.1370377
67192,618589,0.234249749,0.001315462,1.82112666,0.000461467,0.878680624,8264.298224,-16520.59645
67192,638574,0.367533791,0.001712685,1.72376119,0.000336266,0.772563099,6514.209214,-13020.41843
67192,639016,0.611565802,0.003540735,1.637632606,0.000361127,0.869903032,15009.82158,-30011.64316
67192,812572,0.167962537,0.00163583,1.800096322,0.000488458,0.911702341,9778.647533,-19549.29507
67192,972458,0.234538869,0.005339906,1.561913349,0.000338065,0.847745056,5931.840968,-11855.68194
67334,792897,0.027330747,0.025407639,1.315433202,0.00039815,0.951732499,824.0813727,-1640.162745
67334,803829,0.148044257,0.007303522,1.531387857,0.000398319,0.880474429,4054.714421,-8101.428842
67334,937037,0.070190004,0.031360965,1.260267602,0.000413276,0.915487347,1175.252523,-2342.505046
67574,76521,2.3943109,0.0105225,1.486894236,0.000534054,0.847235396,45355.63636,-90703.27273
67574,820551,1.316952657,0.002258784,1.83443529,0.000844084,0.993606431,891524.5451,-1783041.09
67574,875856,0.017046532,0.041321477,1.200272122,0.000292269,1.052835346,15271.65334,-30535.30668
67574,928051,0.629395229,0.034025227,1.207390695,0.00023669,0.926772073,7702.485133,-15396.97027
67574,938380,0.866685518,0.001133904,1.876971311,0.000527678,0.968231154,159974.1769,-319940.3537
67608,27407,0.025721575,0.029656709,1.249851167,0.000444231,0.816658227,19.08535254,-30.17070507
67608,31717,0.13596677,0.020083085,1.349705714,0.000303943,0.975248699,8664.558491,-17321.11698
67608,36038,0.015766827,0.028335206,1.261136269,0.000369208,0.85480911,39.35219388,-70.70438775
67608,45963,0.067055981,0.013329603,1.43070165,0.000321131,0.989050414,22065.5924,-44123.18479
67608,53776,0.04176083,0.023039641,1.304887591,0.000245082,0.953213445,2697.496638,-5386.993277
67608,66815,0.009064816,0.043021542,1.221000871,0.000561069,1.018033937,564.3131645,-1120.626329
67608,68318,0.064737708,0.022193258,1.330258044,0.000356782,0.9246225,2272.624318,-4537.248636
67608,92412,0.027452183,0.014565039,1.376197332,0.000453553,0.700912149,52.03392954,-96.06785908
67608,269070,0.010852637,0.030479245,1.253616781,0.000220161,1.017111873,5295.214556,-10582.42911
67608,495016,0.026971837,0.016995132,1.372902991,0.000477028,0.789422735,85.15116395,-162.3023279
67608,532325,0.183830004,0.020369074,1.3358858,0.000447802,0.808411236,2436.690814,-4865.381628
67608,624380,0.057060836,0.01035284,1.46222555,0.000308037,0.940292911,4081.600878,-8155.201755
67608,670588,0.086340949,0.010291386,1.473151063,0.000466866,0.819312108,1668.807568,-3329.615136
67608,679434,0.223526428,0.019047409,1.29567377,0.000372265,0.665169409,747.3185558,-1486.637112
67608,716812,0.076822227,0.025789876,1.307851559,0.000347092,0.973055309,6738.798201,-13469.5964
67608,822587,0.204970164,0.008987996,1.486471379,0.000435094,0.797698228,3699.671522,-7391.343045
67608,848605,0.176306796,0.020313118,1.314798296,0.00048732,0.711892808,793.181336,-1578.362672
67709,35011,0.318732507,0.011652868,1.446038043,0.000300565,0.97282408,68450.29033,-136892.5807
67709,51723,0.014851211,0.02427035,1.319019505,0.000307958,1.003456845,2465.854221,-4923.708441
67709,64075,0.013216614,0.028428498,1.278015657,0.000290977,0.98352967,1551.67382,-3095.347639
